VIN (1-10),County,City,State
5YJ3E1EB9N,King,Seattle,WA
7SAYGAEEXN,Stevens,Nine Mile Falls,WA
5YJXCDE23G,King,Shoreline,WA
7SAYGDEE3N,King,Seattle,WA
YV4H60CM3N,Grant,Quincy,WA
5YJ3E1EC2N,Snohomish,Lynnwood,WA
5UXTA6C07M,King,Redmond,WA
5YJSA1E25G,Snohomish,Stanwood,WA
5YJYGDEE7M,King,Seattle,WA
7SAYGAEE2N,King,Renton,WA
5YJXCAE21J,King,Bellevue,WA
1G1RC6E47F,King,Ravensdale,WA
2C4RC1L72M,King,Renton,WA
5YJSA1DN2D,King,Bellevue,WA
1G6RR1E48E,Kitsap,Port Orchard,WA
5YJYGDEE0M,Skagit,Anacortes,WA
1G1FZ6S01N,Snohomish,Lake Stevens,WA
5YJSA1E21G,Pierce,Gig Harbor,WA
5YJ3E1EA4J,King,Seattle,WA
WVWKP7AUXG,Clallam,Sequim,WA
JTMAB3FV6M,Island,Coupeville,WA
1C4JJXP62M,King,Sammamish,WA
1G1RD6E40E,King,Kenmore,WA
7SAYGDEE6N,King,Seattle,WA
5YJ3E1EB5N,King,Sammamish,WA
KM8KNDAF8N,King,Seattle,WA
5YJYGAEE7M,King,Redmond,WA
5YJ3E1EB7L,King,Maple Valley,WA
5YJ3E1EB0K,King,Tukwila,WA
2C4RC1L76M,King,Renton,WA
1C4JJXP61M,Mason,Shelton,WA
YV4ED3GB9N,King,Seattle,WA
WVGGNPE26M,King,Mercer Island,WA
7SAYGDEF5N,King,Seattle,WA
3FA6P0PU6H,Pierce,Lakebay,WA
1N4AZ0CP0D,King,Seattle,WA
1FADP5CU3F,King,Seattle,WA
JTDKN3DP1D,Thurston,Olympia,WA
5YJ3E1EA4M,King,Seattle,WA
JTDKAMFPXN,King,Kirkland,WA
KNDCC3LG5N,King,Issaquah,WA
5YJYGDEE7M,Pierce,Parkland,WA
5YJ3E1EA3J,King,Kirkland,WA
1G1FW6S09P,King,Kirkland,WA
KNDJX3AEXG,King,Seattle,WA
5YJ3E1EB1L,King,Mercer Island,WA
1N4AZ0CP6E,King,Seattle,WA
KNDJP3AE3G,Pierce,Tacoma,WA
JTDKAMFP4M,Cowlitz,Kelso,WA
2C4RC1H75J,Spokane,Spokane Valley,WA
7SAYGDEF5N,King,Seattle,WA
5YJ3E1EA6J,Spokane,Spokane,WA
1N4BZ1CVXN,King,Seattle,WA
KNDJX3AE3G,Grays Harbor,Aberdeen,WA
1N4AZ0CP6F,King,Seattle,WA
1G1FX6S04H,King,Seattle,WA
1G1FY6S07L,King,Seattle,WA
5YJYGDED0M,Pierce,Gig Harbor,WA
5YJSA1E53M,King,Des Moines,WA
1G1FW6S09K,Douglas,East Wenatchee,WA
5YJSA1H21F,King,Tukwila,WA
2C4RC1N75H,King,Mercer Island,WA
5YJYGDEE9L,Franklin,Pasco,WA
1FMCU0EZ4M,King,Tukwila,WA
1N4BZ1CV3N,Kitsap,Hansville,WA
5YJ3E1EC4M,Snohomish,Snohomish,WA
KNDC4DLC5N,Thurston,Olympia,WA
1N4AZ0CP2D,King,Seattle,WA
7SAYGDEE5N,King,Covington,WA
JTDKN3DPXE,Clark,Vancouver,WA
WA1E2AFY5N,King,Mercer Island,WA
WA1E2AFY0L,Snohomish,Bothell,WA
KNDC3DLC8N,King,Seattle,WA
5YJ3E1EB8N,Spokane,Spokane,WA
5YJ3E1EB3J,King,Mercer Island,WA
KNDJX3AE5G,Snohomish,Lynnwood,WA
7FCTGAAA9N,Thurston,Olympia,WA
5YJ3E1EB3J,King,Seatac,WA
5UXTA6C03M,King,Shoreline,WA
7SAYGAEE9N,King,Mercer Island,WA
1G1FZ6S01M,King,Seattle,WA
JTDKARFPXL,Pierce,Eatonville,WA
1N4AZ1CP2J,King,Shoreline,WA
2C4RC1N79J,Pierce,Tacoma,WA
KNDJP3AE5G,Pierce,Spanaway,WA
WP0AE2A78J,King,Kirkland,WA
5YJXCAE25G,Spokane,Spokane,WA
5YJXCBE26G,Clark,Camas,WA
1N4AZ1CP9J,King,Redmond,WA
5YJSA1S1XE,King,Seattle,WA
1N4BZ1CV6M,King,Renton,WA
2C4RC1L73N,King,Renton,WA
1N4AZ0CP9E,King,Seattle,WA
2C4RC1N7XJ,King,Seattle,WA
5YJ3E1EB4M,Snohomish,Mill Creek,WA
5YJSA1H17E,Thurston,Olympia,WA
JTDKARFPXJ,Clallam,Sequim,WA
JTMAB3FV5M,King,Auburn,WA
7SAYGDEFXN,King,Seattle,WA
5UXTA6C07N,Clark,Battle Ground,WA
3C3CFFGE4F,King,Shoreline,WA
7SAYGDEFXN,Snohomish,Arlington,WA
5YJSA1E2XL,Pierce,Gig Harbor,WA
5YJXCAE25J,King,Clyde Hill,WA
JTDKARFP0H,King,Seattle,WA
KNDC3DLC7N,King,Covington,WA
1G1RA6S56J,Thurston,Tumwater,WA
KNDC3DLC3N,King,Seattle,WA
WP1AE2AY1K,King,Seattle,WA
WAUUPBFF2J,King,Seattle,WA
3C3CFFGE4F,Snohomish,Lake Stevens,WA
KM8KNDAF6N,Clark,Vancouver,WA
KM8KM4AE6N,Kitsap,Port Orchard,WA
5YJYGAEE3M,King,Auburn,WA
5YJ3E1EB5J,King,Issaquah,WA
5YJ3E1EB6N,Snohomish,Snohomish,WA
5YJYGAEE3M,King,Shoreline,WA
1G1FY6S01K,King,Seattle,WA
1N4CZ1CV0P,Thurston,Olympia,WA
5YJYGDEE2M,King,Auburn,WA
3FA6P0PU3H,Thurston,Lacey,WA
5YJYGDEF6M,King,Woodinville,WA
JTMAB3FV9N,King,Seattle,WA
5YJ3E1EA4J,King,Seattle,WA
YV4BR0DL0N,Clallam,Forks,WA
1N4AZ1BPXL,Thurston,Olympia,WA
JHMZC5F16J,Clark,Vancouver,WA
YV4H60CL9N,King,Black Diamond,WA
5YJ3E1EA8J,Grays Harbor,Elma,WA
5YJYGDEE8M,King,Kirkland,WA
7SAYGAEE5N,King,Seattle,WA
5YJYGDEE8M,King,Kent,WA
KM8KM4AE1N,Clark,Woodland,WA
JA4J2VA79N,King,Renton,WA
WBY8P4C55K,King,Seattle,WA
1N4AZ0CP8F,Snohomish,Snohomish,WA
1G1RC6S54J,King,Kent,WA
2C4RC1S70M,Clark,Vancouver,WA
WVGTMPE25N,King,Seattle,WA
W1N9M1DB9N,Benton,Kennewick,WA
1N4AZ0CP8E,King,Auburn,WA
7SAYGDEEXN,Snohomish,Edmonds,WA
1G1FY6S04N,Pierce,Tacoma,WA
2C4RC1N73L,Snohomish,Lake Stevens,WA
5YJ3E1EB9N,Clark,Vancouver,WA
KL8CL6S02E,King,Vashon,WA
5YJYGDEE5M,King,Sammamish,WA
1N4AZ0CP7D,Snohomish,Everett,WA
WA1J2BFZ9N,Thurston,Olympia,WA
KNDC3DLC9N,King,Sammamish,WA
7SAYGDEE5N,King,Seattle,WA
5YJ3E1EA1M,Whatcom,Bellingham,WA
5YJYGDEE0L,Kitsap,Bainbridge Island,WA
5YJXCDE21J,Pierce,Gig Harbor,WA
1N4BZ0CPXG,King,Seattle,WA
1N4AZ1CP6J,King,Seattle,WA
KNAGV4LD3K,King,Seattle,WA
1G1RA6E45C,Chelan,Holden Village,WA
5YJ3E1EA4M,King,Auburn,WA
5YJ3E1EB9K,King,Seattle,WA
5YJ3E1EB9J,King,Mercer Island,WA
WBY1Z4C52F,King,Seattle,WA
WA11ABGE0N,Snohomish,Lynnwood,WA
1G1FX6S01H,King,Seattle,WA
5YJYGDEE6M,King,Seattle,WA
5YJXCBE24J,King,Sammamish,WA
5YJ3E1EB7J,King,Sammamish,WA
5YJSA1E27J,Snohomish,Stanwood,WA
1G1FX6S01H,King,Kirkland,WA
1C4JJXR65N,Pierce,Roy,WA
1FMCU0LZ7M,Pierce,Tacoma,WA
JTMFB3FV8M,Benton,Richland,WA
1N4AZ1CP3K,Whatcom,Bellingham,WA
WVGTMPE27M,Pierce,Bonney Lake,WA
7SAYGDEE5N,King,Kirkland,WA
1G1RH6E4XD,King,Redmond,WA
1N4AZ1CP3K,King,Seattle,WA
1C4JJXR60M,King,Bellevue,WA
5YJ3E1EB2M,King,Kirkland,WA
5YJXCAE22M,Clark,Vancouver,WA
1N4BZ1CP0K,King,Seattle,WA
1G1RA6S58J,Snohomish,Bothell,WA
3FA6P0SU1E,King,Federal Way,WA
WBY1Z6C35H,Clark,Vancouver,WA
5YJ3E1EA9P,Pierce,Lakewood,WA
1G1FW6S00N,Thurston,Yelm,WA
7SAYGDEE4N,King,Seattle,WA
JTDKN3DPXE,Pierce,Steilacoom,WA
7SAYGDEF3N,Snohomish,Lake Stevens,WA
5YJ3E1EB3J,Snohomish,Lynnwood,WA
3C3CFFGE3F,Clark,La Center,WA
WBY73AW08N,King,Mercer Island,WA
5YJ3E1EB9J,King,Seattle,WA
5YJSA1DP1D,Snohomish,Woodinville,WA
5YJ3E1EA6H,Pierce,Gig Harbor,WA
5YJ3E1EA5J,King,Seattle,WA
5YJ3E1EB8K,King,Beaux Arts,WA
WVGJNPE2XN,Pierce,Puyallup,WA
1FADP5FU0H,Pierce,Tacoma,WA
1N4AZ1CP9L,Pierce,Tacoma,WA
5YJ3E1EC6M,Thurston,Olympia,WA
WVWKR7AU2K,Pierce,Gig Harbor,WA
2C4RC1L7XL,King,Seattle,WA
JTDKN3DP0D,Kitsap,Port Orchard,WA
1G1FZ6S00N,Snohomish,Everett,WA
5YJ3E1EB6L,King,Seattle,WA
JN1AZ0CP0C,King,Auburn,WA
3FA6P0SU0G,Benton,Kennewick,WA
5YJSA1H15E,King,Mercer Island,WA
2C4RC1N70H,Spokane,Spokane,WA
1N4AZ0CP9F,King,Seattle,WA
1G1RD6E44B,King,Kirkland,WA
5YJ3E1EB4K,King,Seattle,WA
1N4BZ1BV4N,King,Seattle,WA
3FMTK3SU3M,Pierce,Tacoma,WA
5YJYGDEE5M,King,Bellevue,WA
5YJXCDE21J,Jefferson,Port Hadlock,WA
7FCTGAAA5N,King,Seattle,WA
5YJ3E1EB4K,King,Kenmore,WA
JTDKN3DP1D,King,Redmond,WA
WP1AE2A24H,King,Redmond,WA
WBAJA9C5XJ,King,Seattle,WA
KNDCE3LG9K,King,Seattle,WA
5YJYGDEF8M,King,Seattle,WA
5YJSA1E29L,King,Hunts Point,WA
5YJYGDEE5M,King,Sammamish,WA
5YJXCBE45L,King,Bellevue,WA
KNDCE3LG6L,Whatcom,Lynden,WA
5YJXCBE22G,Whatcom,Lynden,WA
5YJ3E1EA5J,King,Seattle,WA
WBAJB1C57J,Spokane,Spokane,WA
7SAYGDEE4N,Whatcom,Bellingham,WA
5YJ3E1EB8M,Yakima,Yakima,WA
5YJ3E1EA1L,King,Duvall,WA
7SAYGAEE8N,King,Redmond,WA
WP0AD2Y16N,King,Mercer Island,WA
1N4BZ1CV2N,Snohomish,Snohomish,WA
5YJ3E1EB7J,Snohomish,Snohomish,WA
5YJ3E1EB0M,Yakima,Yakima,WA
KNDRMDLH2N,King,Seattle,WA
5YJSA1E67M,Kittitas,Cle Elum,WA
7SAYGDEE8N,King,Seattle,WA
3FMTK3SU2N,Spokane,Spokane,WA
5YJSA1E29H,King,Normandy Park,WA
WBA7J2C58J,Yakima,Selah,WA
5YJ3E1EA2N,Snohomish,Bothell,WA
KNDCC3LG6N,Jefferson,Port Townsend,WA
5YJSA1CP0C,King,Clyde Hill,WA
YV4BC0PL7H,Thurston,Olympia,WA
5YJ3E1EC6L,King,Kenmore,WA
5YJ3E1EBXK,King,Shoreline,WA
5YJ3E1EB7M,Snohomish,Everett,WA
WVGTMPE24N,Whatcom,Bellingham,WA
5YJ3E1EB9M,Snohomish,Stanwood,WA
1V2GNPE87P,Thurston,Tumwater,WA
5YJ3E1EB9J,King,Seattle,WA
1N4AZ1BP1L,King,Seattle,WA
WVGDMPE24M,King,Bothell,WA
5YJ3E1EB9K,King,Redmond,WA
7SAYGDEF3N,King,Mercer Island,WA
5YJ3E1EB1J,King,Kirkland,WA
5YJ3E1EB4K,King,Bellevue,WA
5YJYGDEE0M,King,Seattle,WA
1N4AZ0CP0D,King,Seattle,WA
JTJKKCFZ6N,King,Seattle,WA
5YJ3E1EB9J,Benton,Kennewick,WA
5YJ3E1EA2N,King,Maple Valley,WA
5YJ3E1EA4J,Pierce,Lakebay,WA
JA3215H49G,King,Seattle,WA
KM8K33AGXN,Whatcom,Bellingham,WA
3FMTK3SU5M,King,Kirkland,WA
5UXTS1C09L,Whatcom,Bellingham,WA
3C3CFFGE4H,King,Kent,WA
LPSED3KA8N,Pierce,Tacoma,WA
5YJ3E1EB2J,King,Redmond,WA
7SAYGDEFXN,Benton,Kennewick,WA
JN1AZ0CP1B,Thurston,Yelm,WA
1N4AZ0CP0D,Snohomish,Edmonds,WA
5YJ3E1EB8K,Clark,Vancouver,WA
1G1RD6S50H,King,Seattle,WA
1G1RD6E48D,King,Kent,WA
5YJ3E1EB1L,King,Mercer Island,WA
WVGUNPE29M,King,Seattle,WA
WVWKP7AU2G,King,Redmond,WA
KNDCE3LG2K,King,Bellevue,WA
5YJSA1H19E,Grant,Quincy,WA
5YJ3E1EAXJ,King,Kirkland,WA
1N4AZ1CP8L,Cowlitz,Kelso,WA
5YJSA1E62N,King,Mercer Island,WA
5YJ3E1EB2M,King,Kent,WA
1N4AZ0CP0E,King,Seattle,WA
1N4AZ0CPXF,Pierce,Edgewood,WA
5YJ3E1EB0L,King,Bellevue,WA
1N4AZ1CP5J,King,Renton,WA
WAUSPBFF0J,King,Seattle,WA
5YJ3E1EB0J,King,Seattle,WA
WA1AAAGE1M,Snohomish,Monroe,WA
YV4BR0DM3J,Kitsap,Poulsbo,WA
WAUTPBFF7J,King,Seattle,WA
5YJXCDE24J,King,Bellevue,WA
1FADP5CU5G,Thurston,Olympia,WA
WAUUPBFF8H,Kitsap,Bainbridge Island,WA
2C4RC1N77L,King,Shoreline,WA
KNDJP3AE1J,King,Shoreline,WA
5YJ3E1EB1N,King,Bellevue,WA
1FTVW1EL6N,Benton,Kennewick,WA
5YJ3E1EA8J,Snohomish,Bothell,WA
7SAYGDEE9N,King,Sammamish,WA
YV4BR0CK6M,King,Seattle,WA
1G1FZ6S03L,King,Woodinville,WA
JTDKARFP3H,King,Shoreline,WA
1G1RA6S52H,Pierce,University Place,WA
7SAYGDEEXN,Kittitas,Easton,WA
1G1RD6S53K,King,Seattle,WA
1G1RH6E42D,King,Sammamish,WA
1N4AZ1CP2J,Snohomish,Stanwood,WA
1G1RA6S50H,Snohomish,Everett,WA
5YJSA1S15E,King,Bellevue,WA
5YJSA1E22K,Snohomish,Snohomish,WA
5YJYGDEE7M,King,Redmond,WA
WBA8E1C36H,Thurston,Olympia,WA
5YJYGDEE0M,King,Seattle,WA
JN1AZ0CP6C,King,Federal Way,WA
1FADP5CU5F,Pierce,Gig Harbor,WA
7SAYGDEE3N,King,Bellevue,WA
5YJ3E1EB7N,King,Redmond,WA
1N4AZ1BV0N,Snohomish,Lynnwood,WA
1G1RE6E46E,King,Bothell,WA
1G1FY6S06N,Snohomish,Mountlake Terrace,WA
JTDKN3DP4C,Mason,Shelton,WA
5YJ3E1EB5N,King,Maple Valley,WA
5YJYGDEEXL,King,Seattle,WA
7SAYGDEE2P,Thurston,Olympia,WA
JN1AZ0CP2B,King,Seattle,WA
5YJ3E1EA0J,Kitsap,Poulsbo,WA
7SAYGDEF7N,King,Seattle,WA
5YJ3E1EA6K,King,Bothell,WA
5YJXCBE22J,King,Kenmore,WA
JTMEB3FV1N,Snohomish,Snohomish,WA
1FADP5CU4F,King,Seattle,WA
5YJSA1H14E,Kittitas,Cle Elum,WA
JTDKAMFP0M,Skagit,Anacortes,WA
KM8KRDAF7N,Skagit,Anacortes,WA
1C4JJXP62M,Franklin,Pasco,WA
JTMFB3FV8N,Snohomish,Snohomish,WA
1N4BZ0CP3H,King,Seattle,WA
WDC0G5EB4K,Cowlitz,Kalama,WA
YV4BR0DL4M,Clark,Battle Ground,WA
1N4AZ0CPXD,Clark,Vancouver,WA
JN1AZ0CP2B,Thurston,Olympia,WA
5YJXCAE20K,Thurston,Olympia,WA
5YJYGDEE2M,King,Seattle,WA
JTDKARFP5H,Thurston,Olympia,WA
KNDJP3AE9G,King,Kirkland,WA
5YJ3E1EA8J,King,Bellevue,WA
2C4RC1S72M,King,Issaquah,WA
1N4BZ0CPXG,Thurston,Tumwater,WA
5YJYGDEF9L,King,Bellevue,WA
2C4RC1N77L,King,Seattle,WA
5YJYGDEE8L,Pierce,Auburn,WA
5YJ3E1EA0L,Pierce,Gig Harbor,WA
5YJ3E1EB3J,King,Kent,WA
5YJYGDEE9M,King,Federal Way,WA
3FA6P0PU1F,Pierce,Tacoma,WA
WP0BA2Y14N,Kitsap,Port Orchard,WA
JN1AZ0CP7B,Skagit,Mount Vernon,WA
7SAYGAEE9N,King,Kent,WA
WP0AE2A78J,King,Seattle,WA
2C4RC1S72N,King,Renton,WA
5YJXCBE23G,King,Clyde Hill,WA
5YJSA1E20H,King,Shoreline,WA
5YJ3E1EB7N,King,Redmond,WA
55SWF4HBXG,Clark,Vancouver,WA
1N4AZ0CP2D,Clark,Vancouver,WA
5YJXCBE23L,King,Lake Forest Park,WA
1G1FW6S09H,King,Seattle,WA
1N4AZ1CP1J,King,Seattle,WA
5YJSA1E68M,Pierce,Puyallup,WA
7SAYGDEF8N,King,Kent,WA
2C4RC1N75L,Snohomish,Snohomish,WA
1G1RC6S57H,Snohomish,Everett,WA
7SAYGAEE0N,King,Issaquah,WA
5YJ3E1EB5L,Clark,Camas,WA
5YJYGDEE7L,Snohomish,Lynnwood,WA
5YJ3E1EA5J,King,Redmond,WA
YV4BR0DLXK,Clark,Vancouver,WA
3FA6P0SU6J,Franklin,Pasco,WA
5UXTA6C05N,King,Lake Forest Park,WA
7SAYGDEF7N,King,Seattle,WA
5YJXCAE29J,Clark,Vancouver,WA
JHMZC5F14J,King,Seattle,WA
1N4AZ0CP5F,King,Issaquah,WA
3C3CFFGE6G,Snohomish,Edmonds,WA
5YJYGDEE1M,Snohomish,Lynnwood,WA
YV4ED3UR3M,King,Seattle,WA
1G1RC6S5XJ,King,Newcastle,WA
5YJYGDEE3M,King,Bellevue,WA
7SAXCDE58N,Clark,Vancouver,WA
1G1FZ6S07K,Jefferson,Nordland,WA
7SAYGDEE5N,King,Sammamish,WA
7SAYGDEE2P,King,Bellevue,WA
5YJSA1CN8D,King,Woodinville,WA
5YJYGDEE0M,King,Sammamish,WA
5YJSA1E22G,Jefferson,Nordland,WA
WVWKR7AU4K,King,Seattle,WA
JTDKN3DP5D,King,Seattle,WA
JTDKARFPXK,Clallam,Sequim,WA
7SAYGDEF6N,Skagit,Anacortes,WA
1FADP5CU1D,King,Seattle,WA
1N4BZ1CP1K,Snohomish,Edmonds,WA
1FADP5CU4D,Thurston,Olympia,WA
7SAYGDEE0N,Clark,Vancouver,WA
1N4AZ0CP3G,King,Seattle,WA
5YJ3E1EA5M,King,Seattle,WA
5YJSA1E25J,Snohomish,Edmonds,WA
5YJYGDEE7M,Yakima,Yakima,WA
JTDKARFP6H,Snohomish,Stanwood,WA
JHMZC5F36J,King,Kirkland,WA
JTMEB3FV2M,Pacific,Ocean Park,WA
JTDKARFP5J,King,Renton,WA
2C4RC1L7XM,King,Renton,WA
5YJSA1E26G,Chelan,Manson,WA
1G1FX6S03N,Kitsap,Poulsbo,WA
7FCTGAAL0N,King,Seattle,WA
5YJ3E1EB8L,King,Renton,WA
7SAYGDEF0N,King,Bothell,WA
1N4BZ1BV6M,King,Kirkland,WA
5YJ3E1EB2J,King,Bellevue,WA
KNDCE3LG9N,King,Seattle,WA
5YJXCBE42J,King,Sammamish,WA
3FA6P0SUXE,Snohomish,Lynnwood,WA
5YJ3E1EAXJ,King,Seattle,WA
5YJSA4H28F,Pierce,Gig Harbor,WA
1N4AZ0CP5F,King,Seattle,WA
JHMZC5F35J,Snohomish,Edmonds,WA
5YJ3E1EB7L,Pierce,Puyallup,WA
1G1RC6S53H,King,Seattle,WA
1G1FY6S03L,King,Kirkland,WA
1G1FZ6S01K,Snohomish,Stanwood,WA
5YJSA1E54N,King,Mercer Island,WA
5YJ3E1EB9N,King,Seattle,WA
5YJ3E1EAXK,King,Kenmore,WA
7SAYGDEE9N,Pierce,Enumclaw,WA
1G1FY6S00L,Thurston,Olympia,WA
5YJ3E1EA7J,King,Bothell,WA
5YJ3E1EA9K,Whatcom,Blaine,WA
5YJYGDEEXM,King,Shoreline,WA
5YJ3E1EC9L,Kitsap,Bainbridge Island,WA
7SAXCAE5XN,King,Bellevue,WA
1G1RA6S50H,Thurston,Tumwater,WA
5YJ3E1EB6J,King,Lake Forest Park,WA
WMW13DJ02N,King,Mercer Island,WA
5YJ3E1EB5N,Walla Walla,Walla Walla,WA
5YJXCAE40H,King,Auburn,WA
5YJSA1E69N,King,Bellevue,WA
3FMTK1SS8N,Clark,Vancouver,WA
1N4AZ1CP4K,King,Redmond,WA
5YJ3E1EA8M,Spokane,Spokane,WA
7SAXCBE69N,King,Kirkland,WA
7SAYGDEF9N,King,Kirkland,WA
1G1FZ6S02L,King,Seattle,WA
1G1FW6S00H,Snohomish,Lynnwood,WA
JTDKARFP6L,Pierce,Gig Harbor,WA
5YJ3E1EB6J,Kitsap,Bainbridge Island,WA
JA4J24A58L,Pierce,Orting,WA
5YJ3E1EA5J,King,Bellevue,WA
1G1FY6S07K,King,Kirkland,WA
1N4AZ1CPXJ,King,Seattle,WA
5YJYGDEE1M,Snohomish,Mountlake Terrace,WA
5YJYGDEE0L,King,Kirkland,WA
3FA6P0PU1H,Snohomish,Everett,WA
5YJYGDEF9L,King,Redmond,WA
5YJ3E1EB0M,King,Kent,WA
WA1VABGE5P,King,Seattle,WA
5YJSA1E42G,Mason,Grapeview,WA
7SAYGDEE8N,King,Kirkland,WA
WA1VABGE1K,King,Mercer Island,WA
YV4BR0PLXJ,King,Redmond,WA
WVWKP7AU6G,Yakima,Selah,WA
7SAYGDEFXN,Clark,Vancouver,WA
3FMTK3SU3M,Thurston,Lacey,WA
5YJYGAEE7M,Spokane,Spokane,WA
1G1FX6S09H,King,Issaquah,WA
5YJYGAEE9M,King,Seattle,WA
1G1FY6S08L,King,Seattle,WA
5YJSA1E29K,Snohomish,Mukilteo,WA
5YJ3E1EA3K,Snohomish,Edmonds,WA
5YJ3E1EB4K,Whatcom,Bellingham,WA
7SAYGDEF8N,Lewis,Morton,WA
7SAYGDEE0P,King,Seattle,WA
5YJ3E1EB8K,King,Seattle,WA
WA1AAAGE1N,King,Seattle,WA
1N4BZ0CP7G,King,Redmond,WA
5YJSA1E25J,Snohomish,Bothell,WA
7SAYGAEE6N,King,Kirkland,WA
5YJ3E1EB1M,King,Renton,WA
5YJ3E1EA8J,King,Kenmore,WA
5YJ3E1EA7M,Clark,Camas,WA
5YJSA1S12F,King,Sammamish,WA
3FA6P0PU0F,King,Seattle,WA
5YJXCAE2XJ,Clark,Vancouver,WA
1G1FZ6S08L,King,Seattle,WA
7SAYGDEF0N,Snohomish,Everett,WA
5YJYGDEE2M,Clark,Vancouver,WA
5YJ3E1EB0K,King,Bellevue,WA
5YJSA1E29J,King,Sammamish,WA
JTMAB3FV2M,King,Bothell,WA
5YJ3E1EA3N,King,Seattle,WA
1C4JJXR65N,Kitsap,Silverdale,WA
5YJ3E1EC2N,Asotin,Clarkston,WA
3C3CFFGEXE,Clark,Vancouver,WA
YV4BR0DK2L,King,Renton,WA
7SAYGDEF8N,King,Des Moines,WA
5YJ3E1EB0M,Clallam,Sequim,WA
5YJ3E1EB7N,King,Sammamish,WA
KM8KMDAF1N,Klickitat,Lyle,WA
JTDKARFP9L,Snohomish,Everett,WA
5YJYGDEE6M,King,Mercer Island,WA
WDC0G5EB2K,King,Newcastle,WA
JN1AZ0CP0B,Jefferson,Chimacum,WA
5YJSA1E6XN,Pierce,Gig Harbor,WA
WBY1Z2C59F,King,Mercer Island,WA
5YJXCAE23J,King,Mercer Island,WA
KM8KNDAF6N,King,Maple Valley,WA
5YJ3E1EB1K,Thurston,Yelm,WA
2C4RC1L75M,King,Renton,WA
7SAYGAEE1N,King,Clyde Hill,WA
5YJ3E1EAXM,King,Seattle,WA
3FMTK3SU4M,King,Duvall,WA
1N4BZ1BV0N,King,Black Diamond,WA
3C3CFFGE3E,King,Sammamish,WA
JTDKN3DPXC,Island,Camano Island,WA
1FADP5CU2F,King,Seattle,WA
WBY8P2C01M,Kitsap,Bainbridge Island,WA
1C4JJXP61N,King,Redmond,WA
YV4BR0PKXJ,Skagit,Mount Vernon,WA
5YJYGDEE2M,King,Mercer Island,WA
5YJ3E1EA3L,Snohomish,Snohomish,WA
1N4AZ1BV9M,Snohomish,Snohomish,WA
5YJ3E1EB6J,King,Mercer Island,WA
7SAXCBE54N,King,Tukwila,WA
LPSED3KAXM,King,Seattle,WA
2C4RC1H73J,Spokane,Nine Mile Falls,WA
WVWKR7AU9K,King,Seattle,WA
JTDKAMFP0N,Mason,Shelton,WA
5YJ3E1EA2L,Yakima,Grandview,WA
2C4RC1N71M,King,Redmond,WA
2C4RC1L77J,King,Maple Valley,WA
5YJXCBE26H,King,Bellevue,WA
1N4AZ1CP4L,Clark,Camas,WA
7FCTGAAL0N,Clark,Vancouver,WA
1G1FW6S03P,Grays Harbor,Cosmopolis,WA
5YJ3E1EB6K,King,Seattle,WA
5YJ3E1EAXJ,Pierce,Fircrest,WA
2C4RC1S72M,King,Redmond,WA
5UXTA6C05N,King,Seattle,WA
5YJ3E1EB1J,Clark,Vancouver,WA
KNDC3DLC0N,King,Seattle,WA
7FCEHDB71N,Pierce,Sumner,WA
KM8KRDAF7P,Pierce,Lakewood,WA
5YJYGDEE7M,Snohomish,Marysville,WA
KNDCD3LD4J,King,Seattle,WA
5YJSA1E51N,Yakima,Yakima,WA
5YJYGDEE7M,Clark,Vancouver,WA
5YJ3E1EB7L,King,Mercer Island,WA
5YJYGAEE2M,King,Seattle,WA
1N4BZ1DP2L,Jefferson,Port Townsend,WA
5YJ3E1EA0N,Thurston,Lacey,WA
JTDKAMFPXN,King,Redmond,WA
3FA6P0SU1E,King,Kent,WA
5YJYGDEE2M,King,Bellevue,WA
KNDCE3LG2K,Kitsap,Kingston,WA
1G1FW6S06H,Clark,Vancouver,WA
5YJ3E1EB9K,King,Sammamish,WA
5YJSA1H2XF,Jefferson,Port Townsend,WA
7SAYGDEE0N,Pierce,Gig Harbor,WA
5YJSA1E29J,King,Bellevue,WA
2C4RC1N71M,King,Fall City,WA
1N4BZ1DV5M,Snohomish,Bothell,WA
3FMTK1RM9N,Jefferson,Port Townsend,WA
1N4BZ1BV0N,Thurston,Tumwater,WA
5YJYGDEE4M,King,Seattle,WA
5YJ3E1EA4J,Skagit,Anacortes,WA
5YJSA1E26H,Snohomish,Bothell,WA
5YJ3E1EA7L,King,Sammamish,WA
5UXTS1C02L,King,Renton,WA
5YJYGDEEXM,King,Bellevue,WA
1N4AZ1CP6J,Ferry,Republic,WA
5YJYGDEE0M,Kittitas,Ellensburg,WA
5YJ3E1EA3L,King,Seattle,WA
7SAYGDEE5N,King,Seattle,WA
5YJ3E1EC5L,King,Snoqualmie,WA
JTDKARFP4K,Jefferson,Port Ludlow,WA
1N4AZ0CP8F,Thurston,Olympia,WA
5YJYGDEE7M,King,Seattle,WA
JTDKARFP8H,Jefferson,Port Townsend,WA
5YJYGDEE8M,Clark,Ridgefield,WA
5YJ3E1EB0N,Cowlitz,Longview,WA
5YJYGDEE9M,King,Issaquah,WA
7SAYGDEE4N,King,Mercer Island,WA
WA1VABGE7N,King,Sammamish,WA
5YJ3E1EBXJ,King,Issaquah,WA
1N4BZ1CPXK,Mason,Belfair,WA
